ID,Text,Comment
Knatte.DE_A_RMSlopeW.Description,"Geribbelde metalen helling die water volledig blokkeert
In aquaductstijl.",
Knatte.DE_A_RMSlopeW.FlavorDescription,Water zal niet passeren,
//,//,
Knatte.DE_A_RMSlopeS.DisplayName,Decoratie metalen trap,-
Knatte.DE_A_RMSlopeS.Description,"Laat de geribbelde metalen dijk betreden worden.
In aquaductstijl.",-
Knatte.DE_A_RMSlopeS.FlavorDescription,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMToolGroup.Decoration,Decoratieblokken,-
//,//,
Knatte.DE_A_RMCategoryDam.DisplayName,Aquaduct metalen decoratie,-
Knatte.DE_A_RMCategoryDam.Des,Blokkeert geen water,-
//,//,
Knatte.DE_A_RMCategoryLevees.DisplayName,Gevormde aquaduct metalen dijken,-
Knatte.DE_A_RMCategoryLeveesSQ.DisplayName,Vierkante aquaduct metalen dijken,-
//,//,
Knatte.DE_A_RMCategoryDam2.DisplayName,Aquaduct metalen decoratie,-               Untranlsated
Knatte.DE_A_RMCategoryDamSQ.DisplayName,Aquaduct metaal decoratie vierkant,
Knatte.DE_A_RMCategoryDam2.Des,Blokkeert geen water,-                      Untranlsated
//,//,
Knatte.DE_A_RMDoubleInvSlope.DisplayName,Metalen dubbele omgekeerde helling,                   
Knatte.DE_A_RMDoubleInvSlope.Description,"Combinatie van geribbelde metalen dijk en omgekeerde helling
In aquaductstijl.",               
Knatte.DE_A_RMDoubleInvSlope.FlavorDescription,Laten we een brug bouwen,                   
//,//,
Knatte.DE_A_RMSquare1x2.DisplayName,Decoratie metalen blok 1x2,                               
Knatte.DE_A_RMSquare1x3.DisplayName,Decoratie metalen blok 1x3,                               
Knatte.DE_A_RMSquare_B.Description,"Geribbeld metalen vierkant dat kan uitsteken maar het water niet blokkeert.
In aquaductstijl.",
Knatte.DE_A_RMSquare_B.FlavorDescription,"Kijk, het drijft",                                             
//,//,
Knatte.DE_A_RMInvSlope1x1.DisplayName,Metaal omgekeerde helling 1x1,                              
Knatte.DE_A_RMInvSlope1x2.DisplayName,Metaal omgekeerde helling 1x2,                              
Knatte.DE_A_RMInvSlope1x3.DisplayName,Metaal omgekeerde helling 1x3,                              
Knatte.DE_A_RMInvSlope2x1.DisplayName,Metaal omgekeerde helling 2x1,                              
Knatte.DE_A_RMInvSlope.Description,"Geribbeld metalen vierkant dat kan uitsteken maar het water niet blokkeert.
In aquaductstijl.",
Knatte.DE_A_RMInvSlope.FlavorDescription,We gaan weg,
//,//,
Knatte.DE_A_RMInvTrapezium1x1.DisplayName,Omgekeerd trapezium 1x1,
//,//,
Knatte.DE_A_RMBlockDecoration.DisplaynameLocKey,Mooie dam,                           Untranlsated
Knatte.DE_A_RMInvSlopeW1x1.DisplayName,Omgekeerde metalen dijkhelling 1x1,
Knatte.DE_A_RMInvSlopeW1x2.DisplayName,Omgekeerde metalen dijkhelling 1x2,
Knatte.DE_A_RMInvSlopeW1x3.DisplayName,Omgekeerde metalen dijkhelling 1x3,
Knatte.DE_A_RMInvSlopeW2x1.DisplayName,Omgekeerde metalen dijkhelling 2x1,
Knatte.DE_A_RMInvSlopeW.Description,"Geribbeld metalen vierkant dat kan uitsteken. 
Plaats zeskantblokken, alle waterblokken, andere blokken alleen van boven/onder, zoals een ingebouwde ondoordringbare vloer
In aquaductstijl.",
Knatte.DE_A_RMInvSlopeW.FlavorDescription,We gaan weg,
//,//,
Knatte.DE_A_RMInvTrapeziumW1x1.DisplayName,Omgekeerde trapezium metalen dijk 1x1,
Knatte.DE_A_RMDoubleInvSlopeW.Description,"Geribbeld metalen vierkant dat aan beide kanten uitsteekt. 
Plaats zeskantblokken, alle waterblokken, andere blokken alleen van boven/onder, zoals een ingebouwde ondoordringbare vloer
In aquaductstijl.",
Knatte.DE_A_RMDoubleInvSlopeW.FlavorDescription,Laten we een brug bouwen,
