ID,Text,Comment
Building.Lever.Description,Verzendt een handmatig bestuurd signaal. Een geweldige eerste stap in de richting van het automatiseren van een nederzetting.,
Building.Lever.DisplayName,Hendel,A lever as that can be moved up or down to activate something. An alternative name would be 'Switch'.
Building.Lever.SpringReturn,Veer terug,"Keep short. Checkbox label - when a lever is in spring-return mode, it means that after switching on, it momentarily switches off."
Building.Lever.SwitchOff,Schakel uit,Button label.
Building.Lever.SwitchOn,Schakel in,Button label.
Building.Lido.Description,Een perfecte plek om te ontspannen aan een rivier.,
Building.Lido.DisplayName,Zwembad,Lido as in a swimming pool. Built on a river bank and used to relax. Includes a swimming area and a small land area with a few lawn chairs.
Building.Lido.FlavorDescription,"Om het eerste zwemmen van hun kittens te vieren, geven bevers een zwembadfeestje.",Kits are young beavers.
Building.Lodge.Description,Een plek om de nacht door te brengen.,
Building.Lodge.DisplayName,Hut,Type of housing; named after the beaver lodges
Building.Lodge.FlavorDescription,"""Vroeger was een hut precies dat, een hut. En nu? Ik weet het niet hoor."" —Oma Ngonel",
Building.LumberMill.Description,Maakt planken uit hout.,Planks and Logs are resources so this needs to be consistent with their name
Building.LumberMill.DisplayName,Houtzagerij,
Building.LumberMill.FlavorDescription,Aangemoedigd door Ouwe Kazko veroorzaakte de gemechaniseerde houtverwerking veel tandenknarsen onder oudere bevers.,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.LumberjackFlag.Description,Heeft een houthakker in dienst die bomen kapt.,
Building.LumberjackFlag.DisplayName,Houthakkers post,Flag' could also be a Post or something similar as long as it is consistent with other Flags and different from Haulers Post
Building.LumberjackFlag.FlavorDescription,"""Ze zijn houthakkers en dat is de manier waarop ze de hele nacht slapen en de hele dag werken!"" —Populair beverlied","Adapted from Monthy Python's ""Lumberjack Song"""
Building.MechanicalFluidPump.Description,Pompt water of slechtwater aan de ene kant op en loost het aan de andere kant. Efficiënter dan een gewone pomp.,Badwater should be the same as Good.Badwater.DisplayName.
Building.MechanicalFluidPump.DisplayName,Mechanische vloeistofpomp,A mechanically powered water pump.
Building.MechanicalFluidPump.FlavorDescription,Beter stromend water dan stromen met emmers.,Running water meaning water that is moving.
Building.MedicalBed.Description,Gewonde bevers liggen hier om te rusten en genezen., 
Building.MedicalBed.DisplayName,Medisch bed,A place where injured beavers come to lie down and rest
Building.MedicalBed.FlavorDescription,"""Het is maar een schrammetje. Mag ik weer aan het werk?"" —Pina",Monty Python reference.
Building.MediumRelic.FlavorDescription,"""Je kunt deze soms uit de lucht zien vallen."" —Oma Ngonel","Medium Relic is a crashed satellite. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.MediumTank.DisplayName,Middelgroot vat,
Building.MediumTank.FlavorDescription,Na de Grote Droogte maakten bevers er een regel van om er altijd een paar bij zich te hebben.,The Great Drought should remain capitalized to indicate it's a name of an event.
Building.MediumWarehouse.DisplayName,Middelgroot magazijn,
Building.MediumWarehouse.FlavorDescription,Een goede opslag van goederen is cruciaal om de gevaren van een post-apocalyptische wereld te overleven.,
Building.MemorialToFamily.DisplayName,Gedenkteken voor familie,A large brazier surrounded by statues of a beaver family
Building.Memory.Description,Verandert en behoudt zijn toestand in reactie op specifieke invoerreeksen. Een hoeksteen van geavanceerde automatisering.,
Building.Memory.DisplayName,Geheugen,A structure in game which can remember data.
Building.Memory.Mode.FlipFlop,Flip-flop,An electronic component mode which flips between zero and one in response to specific input signals. 'Flip-flop' is a popular term in electronics.
Building.Memory.Mode.FlipFlop.Description,Legt <YellowHighlight>{0}</YellowHighlight> vast wanneer <YellowHighlight>{1}</YellowHighlight> wordt ingeschakeld.,This describes a mode of an electronic component. {0} and {1} are input names such as A or B but styled like keywords so do not worry about articles. Notice the subtles difference with other modes between 'is on' (meaning something happens for the whole duration when a signal is On) VS 'switches on' (meaning something happens the moment a signal changes from Off to On).
Building.Memory.Mode.Latch,Latch,An electronic component mode which memorizes data in response to specific input signals. 'Latch' is a popular term in electronics.
Building.Memory.Mode.Latch.Description,Legt <YellowHighlight>{0}</YellowHighlight> vast terwijl <YellowHighlight>{1}</YellowHighlight> is ingeschakeld.,This describes a mode of an electronic component. {0} and {1} are input names such as A or B but styled like keywords so do not worry about articles. Notice the subtles difference with other modes between 'is on' (meaning something happens for the whole duration when a signal is On) VS 'switches on' (meaning something happens the moment a signal changes from Off to On).
Building.Memory.Mode.SetReset,Set-Reset,An electronic component mode which flips between zero and one in response to specific input signals. 'Set-Reset' is a popular term in electronics.
Building.Memory.Mode.SetReset.Description,Gaat aan wanneer <YellowHighlight>{0}</YellowHighlight>., This describes a mode of an electronic component. {0} and {2} are input names such as A or B but styled like keywords so do not worry about articles.
Building.Memory.Mode.Toggle,Schakelaar,An electronic component mode which flips state every time it receives a signal. 'Toggle' is a popular term in electronics.
Building.Memory.Mode.Toggle.Description,Schakelt om wanneer <YellowHighlight>{0}</YellowHighlight> wordt ingeschakeld.,This describes a mode of an electronic component. {0} is an input name such as A or B but styled like a keyword so do not worry about articles. Notice the subtles difference with other modes between 'is on' (meaning something happens for the whole duration when a signal is On) VS 'switches on' (meaning something happens the moment a signal changes from Off to On). 'Flips' here means that it inverts its state - from zero to one or from one to zero.
Building.MetalFence.Description,Een decoratief hekwerk van metaal.,
Building.MetalFence.DisplayName,Metalen hek,
Building.MetalFence.FlavorDescription,Pas op voor de bever die metaal verkiest boven hout.,"Reference to ""beware the dog"" often written on fences."
Building.MetalPlatform.FlavorDescription,"""Deze tafel zag er kleiner uit in de catalogus."" —Oma Ngonel","This platform looks like an enormours metal table, and Ma' Ngnonel is an older beaver. Please keep her name the same as in other localized flavor texts."
Building.MetalPlatform3x3.Description,Een metalen platform ondersteund door een stevige centrale zuil.,
Building.MetalPlatform3x3.DisplayName,Metalen platform 3x3,Numbers at the end denote size X by Y.
Building.MetalPlatform5x5.Description,Een groot metalen platform ondersteund door een stevige centrale zuil.,
Building.MetalPlatform5x5.DisplayName,Metalen platform 5x5,Numbers at the end denote size X by Y.
Building.Metalsmith.Description,Vervaardigt eenvoudige metalen onderdelen uit schroot.,
Building.Metalsmith.DisplayName,Metaalsmid,
Building.Metalsmith.FlavorDescription,"""Als je wilt dat het lang meegaat, moet je het van metaal maken. Dat is iets wat mensjen goed hebben gedaan."" —Ouwe Kazko","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Mine.Description,Heeft mijnwerkers in dienst die schroot uit ondergrondse ruïnes halen.,"Underground Ruins is a building, same as Building.Underground Ruins.DisplayName"
Building.Mine.DisplayName,Mijn,An extracting facility which can be placed on underground ruins.
Building.Mine.FlavorDescription,Er bestaat niet zoiets als te gretig en te diep graven.,"The mine provides an endless supply of scrap metal. Reference to 'they delved too greedily and too deep, and disturbed that from which they fled, Durin's Bane' from LOTR"
Building.MiniLodge.Description,Een kleine hut voor een enkele bever.,
Building.MiniLodge.DisplayName,Mini Hut,A small lodge for only one beaver
Building.MiniLodge.FlavorDescription,Eén is ook oké.,Referencing 'Two Beavers Are Better Than One' meme-song from 'How I Met Your Mother' TV show.
Building.Motivatorium.Description,Een mechanisch theater dat bevers de kernwaarden van de IJzertanden leert.,Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Motivatorium.DisplayName,Theater,
Building.Motivatorium.FlavorDescription,"""Dag na dag, nacht na nacht worstelen we. Het is prachtig."" —Ouwe Kazko","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.MudBath.Description,Een modderbad mechanisch doordrenkt met bubbels.,
Building.MudBath.DisplayName,Modderbad,"A mud bath infused with bubbles, basically a jacuzzi but that word is too human."
Building.MudBath.FlavorDescription,Waar komen de bubbels vandaan?,Fart joke but it's easy to see it as bubbles all appear in the middle of the bath where the visitors' tails are directed.
Building.MudPit.Description,Een ontspannende modderspa.,This building allows beavers to relax in an area similar to a spa.
Building.MudPit.DisplayName,Modderput,"This building is a pit filled with mud, not for storage but entertainment."
Building.MudPit.FlavorDescription,Dit is waar kits hun eerste kleine dammen bouwen.,
Building.NaturalDam.Description,"Een natuurlijke barrière die water blokkeert, maar een deel door een overlaat laat stromen. Kan worden gesloopt.",
Building.NaturalDam.DisplayName,Natuurlijke dam,
Building.NaturalDam.FlavorDescription,Het is moeilijk te geloven dat er eenvoudiger tijden waren waarin modder met takken een dam vormde.,
Building.NaturalOverhang.Description,Een uitstekend rotsplatform dat kan dienen als brug of fundering. Het is waterdicht.,
Building.NaturalOverhang.FlavorDescription,"""Kijk wel of er water onder zit voordat je springt!"" —Suli",
Building.NaturalOverhang2x1.DisplayName,Natuurlijke overhang 2x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang3x1.DisplayName,Natuurlijke overhang 3x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang4x1.DisplayName,Natuurlijke overhang 4x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.Numbercruncher.Description,Een ingewikkelde machine die berekeningen uitvoert zonder dat er bevers aan te pas komen.,This machine is a primitive computer.
Building.Numbercruncher.DisplayName,Cijferkraker,A machine that's a primitive computer. It generates science points by performing research.
Building.Numbercruncher.FlavorDescription,Veel beter dan de inmiddels gepensioneerde Nummerknager.,"Suggests that beavers - just like hoomans - create new generations of ""computers"" and retire old ones."
Building.Observatory.Description,"Door de sterren te verkennen, leren bevers meer over de wereld waarin ze leven.",A building where beavers look into the space using telescopes
Building.Observatory.DisplayName,Observatorium,A building where beavers look into the space using telescopes
Building.Observatory.FlavorDescription,De logische volgende stap na het sterrenkijken bij het kampvuur.,
Building.OilPress.Description,Perst olie uit geschikte planten.,Oil should be the same as in Building.OilPress.DisplayName
Building.OilPress.DisplayName,Olie pers,A building that's a giant press that squeezes out oil.
Building.OilPress.FlavorDescription,"Nieuwsgierige kits gebruiken het om alles te pletten, van koekjes tot dennenappels.","The process of squishing things with hydraulic press filmed in slo-mo is oddly fascinating, and makes for popular YT videos."
Building.Overhang.Description,Een uitstekend platform dat kan dienen als brug of fundering voor andere gebouwen.,
Building.Overhang.FlavorDescription,"""O, het lijkt erop dat we een trap naar de wolken aan het bouwen zijn. Ik vraag me af..."" —Pina",
Building.Overhang2x1.DisplayName,Overhang 2x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang3x1.DisplayName,Overhang 3x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang4x1.DisplayName,Overhang 4x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang5x1.DisplayName,Overhang 5x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang6x1.DisplayName,Overhang 6x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.PaperMill.Description,Een gemechaniseerde papierfabriek.,Paper is a name of a good.
Building.PaperMill.DisplayName,Papierfabriek,
Building.PaperMill.FlavorDescription,"Wat begon als een gedroogde snack voor aaseters, vond al snel allerlei andere toepassingen.",
Building.Path.Description,Gebouwen moeten met elkaar verbonden zijn door paden.,
Building.Path.DisplayName,Pad,
Building.Path.FlavorDescription,"""Country roads, take me home, to the lodge I belong."" —Populair beverlied","Adapted from ""Take Me Home, Country Roads"" by John Denver"
Building.PlankFence.Description,Een decoratief hekwerk gemaakt van planken.,
Building.PlankFence.DisplayName,Plank hek,
Building.Platform.Description,Een verhoogd platform dat kan dienen als brug of fundering voor andere gebouwen.,
Building.Platform.DisplayName,Platform,
Building.Platform.FlavorDescription,Het indrukwekkende draagvermogen van beverplatforms maakt ze tot meesterwerken van techniek.,
Building.PoleBanner.Description,"Een groot, aanpasbaar spandoek.",
Building.PoleBanner.DisplayName,Paalspandoek,"Tall, hanging banner on a pole."
Building.PoleBanner.FlavorDescription,Het werd opgehangen om te voorkomen dat kits de foto's zouden vernielen.,
Building.PopulationCounter.DisplayName,Bevolkingsteller,"An automation building which monitors various population counters such as total population, homeless, workplaces, vacancies etc."
Building.PopulationCounter.Description,"Houd verschillende bevolkings-, huisvestings- en personeelsstatistieken bij.",
Building.PopulationCounter.DistrictMode,Wijk modus,Indicates that this counter should count only one district's data. District should be the same as in Building.DistrictCenter.DisplayName.
Building.PopulationCounter.GlobalMode,Globale modus,Indicates that this counter should count global (settlement-wide) data. Should be consistent with Districts.GlobalView
Building.PopulationCounter.Mode.TotalPopulation,Totale bevolking,
Building.PopulationCounter.Mode.TotalBeavers,Totaal bevers,
Building.PopulationCounter.Mode.Adults,Volwassenen,
Building.PopulationCounter.Mode.Children,Kinderen,
Building.PopulationCounter.Mode.Bots,Robots,
Building.PopulationCounter.Mode.TotalBeds,Totaal bedden,
Building.PopulationCounter.Mode.OccupiedBeds,Bezette bedden,
Building.PopulationCounter.Mode.FreeBeds,Lege bedden,
Building.PopulationCounter.Mode.Homeless,Daklozen,
Building.PopulationCounter.Mode.Jobs,Banen,
Building.PopulationCounter.Mode.Employed,Werkzaam,
Building.PopulationCounter.Mode.Unemployed,Werkloos,
Building.PopulationCounter.Mode.Vacancies,Vacatures,
Building.PopulationCounter.Mode.TotalWorkers,Totaal werknemers,
Building.PopulationCounter.Mode.HealthyWorkers,Gezonde werknemers,
Building.PopulationCounter.Mode.UnhealthyWorkers,Ongezonde werknemers,
Building.PopulationCounter.Mode.ContaminatedTotal,Besmet totaal,
Building.PopulationCounter.Mode.ContaminatedAdults,Besmette volwassenen,
Building.PopulationCounter.Mode.ContaminatedChildren,Besmette kinderen,
Building.PowerMeter.Description,Houd de parameters van het energie-netwerk bij.,
Building.PowerMeter.DisplayName,Energiemeter,"A building that measures different parameters in a power (shaft) network such as supply, demand, battery charge etc."
Building.PowerMeter.Mode.BatteryChargeLevel,Batterijlading,A stat name - battery charge in percent. Make sure that 'Battery' is consistent with Building.GravityBattery.DisplayName.
Building.PowerMeter.Mode.Demand,Vraag,A stat name - as in 'network power demand'. This should be consistent with Mechanical.* keys.
Building.PowerMeter.Mode.Supply,Levering,A stat name - as in 'network power supply'. This should be consistent with Mechanical.* keys.
Building.PowerMeter.Mode.Surplus,Overschot,A stat name - supply minus demand.
Building.PowerShaft.Description,Geeft energie door.,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.DisplayName,Aandrijfas,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.FlavorDescription,Een grootse uitvinding die nog groter is gemaakt.,Flavor text for the Power Shaft building
Building.PowerWheel.Description,Een door bevers bediende noodstroombron.,
Building.PowerWheel.DisplayName,Beverwiel,Meaning a wheel that produces power
Building.PowerWheel.FlavorDescription,Bevers beseften al snel dat ze bepaalde technieken konden overnemen van minder geavanceerde knaagdieren.,This building looks like a hamster wheel.
Building.PrintingPress.Description,Verwerkt papiergerelateerde goederen.,Paper should be the same as Good.Paper.DisplayName
Building.PrintingPress.DisplayName,Drukpers,
Building.PrintingPress.FlavorDescription,"Meestal consumeren bevers elke pagina direct na het lezen, dus er is altijd vraag naar goede literatuur.",
Building.Refinery.Description,Produceert verschillende soorten brandstof voor robots.,Bots should be the same as Bot.PluralDisplayName.
Building.Refinery.DisplayName,Raffinaderij,A building where old food is processed to make biofuel
Building.Refinery.FlavorDescription,"Verminderen, verfijnen, recyclen.","Adapted ""Reduce, reuse, recycle"" tagline."
Building.Relay.Description,Voert eenvoudige logische bewerkingen uit op de ingangssignalen.,
Building.Relay.DisplayName,Relais,The name of a building which can retransmit a signal or process it using boolean logic.
Building.Relay.Mode.And,AND,A binaray logic AND operation. Only translate if you really have to but most languages should be better off OK with the English naming because it's a conventional name in electronics.
Building.Relay.Mode.And.Description,<YellowHighlight>Aan</YellowHighlight> als beide ingangen <YellowHighlight>Aan</YellowHighlight> zijn.,A binary logic AND operation.
Building.Relay.Mode.Not,NOT,A binary logic NOT operation. Only translate if you really have to but most languages should be better off OK with the English naming because it's a conventional name in electronics.
Building.Relay.Mode.Not.Description,<YellowHighlight>Aan</YellowHighlight> als de invoer <YellowHighlight>Uit</YellowHighlight> is.,A binary logic NOT operation.
Building.Relay.Mode.Or,OR,A binary logic OR operation. Only translate if you really have to but most languages should be better off OK with the English naming because it's a conventional name in electronics.
Building.Relay.Mode.Or.Description,<YellowHighlight>Aan</YellowHighlight> als een invoer <YellowHighlight>Aan</YellowHighlight> is.,A binary logic OR operation.
Building.Relay.Mode.Passthrough,Doorvoer,An operation which forwards its input unchanged to its output.
Building.Relay.Mode.Passthrough.Description,<YellowHighlight>Aan</YellowHighlight> als de invoer <YellowHighlight>Aan</YellowHighlight> is.,An operation which forwards its input unchanged to its output.
Building.Relay.Mode.Xor,XOR,A binary logic XOR operation. Only translate if you really have to but most languages should be better off OK with the English naming because it's a conventional name in electronics.
Building.Relay.Mode.Xor.Description,<YellowHighlight>Aan</YellowHighlight> als één ingang <YellowHighlight>Aan</YellowHighlight> is.,A binary logic XOR operation.
Building.Relic.Description,Eeuwenoude technologie die kan worden gesloopt voor kennis.,
Building.Relic.DisplayName,Relikwie,Remains of a human structure/device that can be demolished to obtain a certain amount of the Science resource
Building.ReservePile.DisplayName,Reserve stapel,
Building.ReservePile.FlavorDescription,"""Oud hout is het beste. Toen verbouwden ze het anders."" —Oma Ngonel","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.ReserveTank.DisplayName,Reserve vat,
Building.ReserveTank.FlavorDescription,"""Ja, het was verzegeld. Ja, het is prima om te drinken. Jij eerst."" —Pina","Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.ReserveWarehouse.DisplayName,Reserve magazijn,
Building.ReserveWarehouse.FlavorDescription,Een geschenk van vroegere generaties,
Building.ResourceCounter.Description,Verzendt een signaal op basis van het voorraadniveau of de vulgraad van een bepaald goed.,
Building.ResourceCounter.DisplayName,Grondstofteller,
Building.ResourceCounter.MeasurementPercent,Meting: {0}%,"Fill rate of choosen good, please keep short."
Building.Roof.FlavorDescription,Een mooier dak is vaak genoeg om een vriendschappelijke rivaliteit in de buurt aan te wakkeren.,
Building.Roof1x1.DisplayName,Dak 1x1,Numbers at the end denote size X by Y
Building.Roof1x2.DisplayName,Dak 1x2,Numbers at the end denote size X by Y
Building.Roof2x2.DisplayName,Dak 2x2,Numbers at the end denote size X by Y
Building.Roof2x3.DisplayName,Dak 2x3,Numbers at the end denote size X by Y
Building.Roof3x2.DisplayName,Dak 3x2,Numbers at the end denote size X by Y
Building.RooftopTerrace.Description,Een verhoogd terras waar bevers kunnen samenkomen en genieten van het uitzicht.,
Building.RooftopTerrace.DisplayName,Dakterras,
Building.RooftopTerrace.FlavorDescription,"Een geweldige plek om de hele nacht door te kletsen, en wat een uitzicht!",
Building.Rowhouse.Description,"Praktische, gedeelde huisvesting op een kleine oppervlakte.",
Building.Rowhouse.DisplayName,Rijtjeshuis,"A rowhouse is a narrow and tall house that is connected to other homes on both sides, often built in a row."
Building.Rowhouse.FlavorDescription,Betere rijen dan holen.,
Building.Ruins.Description,Een beperkte voorraad schroot.,Metal is a name of a good.
Building.Ruins.DisplayName,Ruïnes,
Building.Ruins.FlavorDescription,Verspreid over het land voorzagen vervallen mensjelijke ruïnes de bevers van het onvoorstelbare: een goede superieur aan hout.,
Building.Scarecrow.Description,"Een veldversiering die ooit bedoeld was om vogels af te schrikken, brengt nu vreugde bij jong en oud.",
Building.Scarecrow.DisplayName,Vogelverschrikker,
Building.Scarecrow.FlavorDescription,Uitmuntend in hun vakgebied.,
Building.ScavengerFlag.Description,Aaseters verzamelen schroot uit Ruïnes.,Metal is a name of a good;Ruins are a building
Building.ScavengerFlag.DisplayName,Aaseters post,
Building.ScavengerFlag.FlavorDescription,"Door metaal naar traditioneel houten nederzettingen te brengen, verdienen aaseters respect van sommigen en minachting van anderen.",
Building.ScienceCounter.Description,Stuurt een signaal op basis van de hoeveelheid kennnis.,Science Points must correspond to Science.SciencePoints.
Building.ScienceCounter.DisplayName,Kennisteller,The name of a building which counts how many Science Points the player has and sends an automation signal based on that.
Building.Scratcher.Description,Een machine om de moeilijk bereikbare jeuk te krabben.,
Building.Scratcher.DisplayName,Krabber,A rotating brush which beavers use to scratch their fur. For reference google videos of cow scratchers.
Building.Scratcher.FlavorDescription,"Zelfs als ze ontspannen, kriebelen de IJzeren Tanden om weer aan de slag te gaan.",Itching meaning having an itch as well as an idiom for wanting to do something very much. If possible try to adapt the phrase to fit your language. Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Shower.Description,Een plek waar bevers zich kunnen verfrissen.,
Building.Shower.DisplayName,Douche,A simple shower for beavers.
Building.Shower.FlavorDescription,Maakt het veroveren van de woestenij gemakkelijker te verdragen.,
Building.Shrub.DisplayName,Struik,Must be different than 'Bush' which is a plant in the game
Building.Shrub.FlavorDescription,"Om het praktisch te houden, moeten decoraties zowel mooi als smakelijk zijn.",
Building.Slope.DisplayName,Helling,
Building.Slope.FlavorDescription,"Wie het hier ook heeft neergezet, de bevers zijn dankbaar.",
Building.Sluice.AboveContaminationToggle,Sluit boven verontreiniging: {0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.BelowContaminationToggle,Sluit onder verontreiniging: {0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.Contamination,Verontreiniging: {0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.Sluice.Description,"Een unidirectionele, geautomatiseerde waterafvoer.",
Building.Sluice.DisplayName,Sluisdeur,Also known as a sluice gate. Different than Building.Floodgate.DisplayName.
Building.Sluice.DownstreamDepth,Stroomafwaartse diepte {0},{0} stands for chosen downstream depth maintained by the building.
Building.Sluice.FlavorDescription,"""Suli, ben je vergeten het slechtwater weer door te spoelen?"" —Oma Ngonel",Badwater has to be consistent with Good.Badwater.DisplayName
Building.Sluice.MaximumDepthToggle,Sluit boven stroomafwaartse diepte: {0},Label of a toggle that enables automation based on the maximum downstream depth of water
Building.Sluice.Mode.Auto,Auto,Label of the toggle that sets the sluice to work in automatic mode
Building.Sluice.Mode.AutoClosed,Auto: gesloten,Label for sluice working in automatic mode and is closed
Building.Sluice.Mode.AutoOpen,Auto: Open,Label for sluice working in automatic mode and is opened
Building.Sluice.Mode.Closed,Gesloten,Label of the toggle that sets the sluice to be always closed
Building.Sluice.Mode.Open,Open,Label of the toggle that sets the sluice to be always open
Building.Sluice.Synchronize,Synchroniseer met aangrenzende sluizen,
Building.SmallIndustrialPile.DisplayName,Kleine industriële stapel,
Building.SmallIndustrialPile.FlavorDescription,"""Dus sloegen ze er een dak op en noemden het industrieel. 'Tuurlijk."" —Pina",
Building.SmallPile.Description,Slaat grote goederen op.,
Building.SmallPile.DisplayName,Kleine stapel,
Building.SmallPile.FlavorDescription,Geen enkel zichzelf respecterend individu dumpt bouwmaterialen op de grond.,
Building.SmallRelic.FlavorDescription,"""Suli! Richt hem niet op de zon!"" —Ouwe Kazko","Small Relic is a telescope. Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.SmallTank.Description,Slaat vloeistoffen op.,
Building.SmallTank.DisplayName,Klein vat,
Building.SmallTank.FlavorDescription,"Door te leren hoe ze elke druppel water konden redden, konden bevers zich aanpassen aan de barre omstandigheden.",
Building.SmallWarehouse.Description,Slaat goederen op.,
Building.SmallWarehouse.DisplayName,Klein magazijn,
Building.SmallWarehouse.FlavorDescription,"""Geen dynamiet in mijn voorraadkast, alsjeblieft en bedankt."" —Oma Ngonel",
Building.Smelter.Description,Smelt schroot tot metalen blokken.,Scrap metal should be the same as Good.ScrapMetal.DisplayName and metal blocks should be the same as Good.MetalBlock.DisplayName
Building.Smelter.DisplayName,Smelterij,A facility that uses very high temperature to produce metal blocks from iron ore.
Building.Smelter.FlavorDescription,De nieuwe beverwereld is gevormd in zweet en de geur van verbrande vacht.,
Building.Speaker.Description,Maakt geluiden.,Description of a building which plays sounds when it receives an automation signal.
Building.Speaker.DisplayName,Luidspreker,A name of a building that plays a sound when it receives an automation signal.
Building.Speaker.PlaybackMode.Continuously,Speel continu,Selectable option label for speaker that plays sound continuously while activated (looped).
Building.Speaker.PlaybackMode.Once,Speel een keer,Selectiable option label for speaker that plays sound once when activated.
Building.Speaker.Sound.Alarm,Alarm,
Building.Speaker.Sound.Buzz,Zoem,
Building.Speaker.Sound.Chime1,Bel 1,
Building.Speaker.Sound.Chime2,Bel 2,
Building.Speaker.SpatialMode.NonSpatial,Niet-ruimtelijk,"Sound mode name - bBuilding sound plays equally loud everywhere, like a UI notification."
Building.Speaker.SpatialMode.Spatial,Ruimtelijk,"Sound mode name - building sound volume depends on distance from the building, it's played in a 3D world, relative to camera position."
Building.SpiralStairs.DisplayName,Wenteltrappen,Name of a building that allows beavers to climb up and down in a spiral manner.
Building.SpiralStairs.FlavorDescription,"""Als je te veel meemaakt, blijft je hoofd draaien!"" —Suli",Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.SquareBanner.Description,"Een vierkante, aanpasbaar spandoek.",
Building.SquareBanner.DisplayName,Vierkant spandoek,"Short, standing banner in a square bracket."
Building.SquareBanner.FlavorDescription,Denk aan het grotere geheel.,
Building.Stairs.DisplayName,Trap,
Building.Stairs.FlavorDescription,Met de uitvinding van trappen klommen bevers naar het volgende niveau.,
Building.StartingLocation.DisplayName,Startlocatie,
Building.SteamEngine.Description,Verbrandt brandstof om energie te creëren.,
Building.SteamEngine.DisplayName,Stoommachine,
Building.SteamEngine.FlavorDescription,"Hoe geweldig deze uitvinding ook is, ze werd een splinter in de zijde van andere bevernaties dan de IJzertanden.","Iron Teeth is one of the playable factions, with the Engine being one of their unique buildings."
Building.StreamGauge.Contamination,Verontreiniging: {0},"Level of the water contamination, {0} stands for the value. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.StreamGauge.Current,Stroming: {0},"Intensity of the water current, {0} stands for the value"
Building.StreamGauge.Depth,Diepte: {0},"Level of the water depth, {0} stands for this value"
Building.StreamGauge.Description,"Een ouderwetse manier om waterdiepte, stroming en verontreiniging te meten.",Badwater should be the same as Good.Badwater.DisplayName.
Building.StreamGauge.DisplayName,Watermeter,
Building.StreamGauge.FlavorDescription,Meten is weten.,Adapted quote from Shakespeare's 'Julius Cesar'
Building.StreamGauge.GreatestDepth,Grootste diepte: {0},"Level of the greatest noted water depth, {0} stands for this value"
Building.StreamGauge.Reset,Opnieuw instellen,
Building.SuspensionBridge.Description,Hiermee kunnen bevers over openingen passeren.,
Building.SuspensionBridge.FlavorDescription,Steviger dan het lijkt.,
Building.SuspensionBridge1x1.DisplayName,Hangbrug 1x1,Numbers at the end denote size X by Y
Building.SuspensionBridge2x1.DisplayName,Hangbrug 2x1,Numbers at the end denote size X by Y
Building.SuspensionBridge3x1.DisplayName,Hangbrug 3x1,Numbers at the end denote size X by Y
Building.SuspensionBridge4x1.DisplayName,Hangbrug 4x1,Numbers at the end denote size X by Y
Building.SuspensionBridge5x1.DisplayName,Hangbrug 5x1,Numbers at the end denote size X by Y
Building.SuspensionBridge6x1.DisplayName,Hangbrug 6x1,Numbers at the end denote size X by Y
